time,INTERNALENERGY,KINETICENERGY,X-MOMENTUM,Y-MOMENTUM,Z-MOMENTUM,MASS,TIMESTEP,ROTATIONENERGY,EXTERNALWORK,SPRINGENERGY,CONTACTENERGY,HOURGLASSENERGY,ELASTICCONTACTENERGY,FRICTIONALCONTACTENERGY,DAMPINGCONTACTENERGY,PLASTICWORK,ADDEDMASS,PERCENTAGEADDEDMASS,INLETMASS,OUTLETMASS,INLETENERGY,OUTLETENERGY,TH_Measuring_Nodes1000002var23,TH_Measuring_Nodes1000002var24,TH_Measuring_Nodes1000002var25,TH_Measuring_Nodes1000002var26,TH_Measuring_Nodes1000002var27,TH_Measuring_Nodes1000002var28,THRBODY1Fixed_End_RBODYvar29,THRBODY1Fixed_End_RBODYvar30,THRBODY1Fixed_End_RBODYvar31,THRBODY1Fixed_End_RBODYvar32,THRBODY1Fixed_End_RBODYvar33,THRBODY1Fixed_End_RBODYvar34,THRBODY1Fixed_End_RBODYvar35,THRBODY1Fixed_End_RBODYvar36,THRBODY1Fixed_End_RBODYvar37,THRBODY2Moving_End_RBODYvar38,THRBODY2Moving_End_RBODYvar39,THRBODY2Moving_End_RBODYvar40,THRBODY2Moving_End_RBODYvar41,THRBODY2Moving_End_RBODYvar42,THRBODY2Moving_End_RBODYvar43,THRBODY2Moving_End_RBODYvar44,THRBODY2Moving_End_RBODYvar45,THRBODY2Moving_End_RBODYvar46
7.030116e-03,1.179113e+05,1.258202e+01,3.008394e-02,7.181907e-06,2.708647e-17,5.866953e-05,1.840806e-07,2.150308e-28,1.179240e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.126480e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.030117e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.178987e+02,6.518838e-04,1.071159e-16,1.168092e-16,-1.110559e-14,-2.094764e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.179228e+02,-6.590633e-04,-1.340081e-16,-1.845665e-16,-1.085341e-14,2.400960e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.040057e-03,1.181055e+05,1.256408e+01,3.006357e-02,6.386133e-06,2.586536e-17,5.866953e-05,1.840878e-07,2.058776e-28,1.181182e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.128397e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.040057e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.180929e+02,6.524998e-04,1.120136e-16,1.324144e-16,-1.115905e-14,-2.098211e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.181170e+02,-6.588767e-04,-1.375438e-16,-2.113510e-16,-1.091240e-14,2.404497e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.050182e-03,1.183034e+05,1.254111e+01,3.003148e-02,5.092199e-06,9.018255e-18,5.866953e-05,1.840950e-07,2.090243e-28,1.183161e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.130349e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.050182e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.182908e+02,6.531982e-04,1.119941e-16,1.230696e-16,-1.117547e-14,-2.101720e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.183149e+02,-6.582747e-04,-1.209397e-16,-2.217851e-16,-1.079565e-14,2.407956e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.060123e-03,1.184978e+05,1.251513e+01,2.999114e-02,3.028644e-06,1.327362e-17,5.866953e-05,1.841020e-07,2.015560e-28,1.185104e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.132268e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.060123e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.184852e+02,6.541123e-04,1.112419e-16,1.275450e-16,-1.116468e-14,-2.105159e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.185092e+02,-6.571191e-04,-1.246810e-16,-1.936431e-16,-1.085169e-14,2.411203e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.070065e-03,1.186921e+05,1.248685e+01,2.994486e-02,5.767079e-07,1.848273e-17,5.866953e-05,1.841089e-07,1.885791e-28,1.187048e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.134186e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.070065e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.186796e+02,6.550858e-04,1.007004e-16,1.302796e-16,-1.107175e-14,-2.108593e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.187035e+02,-6.556333e-04,-1.194807e-16,-1.851962e-16,-1.082590e-14,2.414356e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.080007e-03,1.188866e+05,1.245684e+01,2.989132e-02,-3.072515e-06,1.041056e-17,5.866953e-05,1.841157e-07,2.189444e-28,1.188992e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.136105e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.080007e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.188740e+02,6.573774e-04,9.884163e-17,1.174207e-16,-1.106784e-14,-2.112005e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.188979e+02,-6.542774e-04,-1.092831e-16,-1.510419e-16,-1.074711e-14,2.417539e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.090134e-03,1.190846e+05,1.242416e+01,2.983447e-02,-5.103733e-06,-1.889243e-18,5.866953e-05,1.841225e-07,2.377747e-28,1.190972e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.138061e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.090134e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.190721e+02,6.587809e-04,1.156136e-16,1.353636e-16,-1.124338e-14,-2.115496e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.190959e+02,-6.536619e-04,-1.134352e-16,-1.411089e-16,-1.078873e-14,2.420865e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.100076e-03,1.192791e+05,1.238747e+01,2.977262e-02,-7.622205e-06,-1.053351e-17,5.866953e-05,1.841290e-07,2.435931e-28,1.192916e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.139982e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.100077e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.192666e+02,6.592848e-04,1.063060e-16,1.324920e-16,-1.119655e-14,-2.118942e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.192904e+02,-6.516327e-04,-9.566354e-17,-1.753191e-16,-1.064640e-14,2.423840e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.110020e-03,1.194737e+05,1.235165e+01,2.970326e-02,-1.212983e-05,-2.168416e-17,5.866953e-05,1.841355e-07,2.260128e-28,1.194861e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.141905e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.110020e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.194612e+02,6.606139e-04,1.209219e-16,1.290196e-16,-1.135195e-14,-2.122376e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.194849e+02,-6.484357e-04,-9.918718e-17,-1.998369e-16,-1.071038e-14,2.426589e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.120147e-03,1.196719e+05,1.232115e+01,2.962781e-02,-1.578895e-05,-1.662743e-17,5.866953e-05,1.841424e-07,2.080709e-28,1.196843e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.143863e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.120147e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.196594e+02,6.621592e-04,1.079500e-16,1.615038e-16,-1.126803e-14,-2.125870e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.196831e+02,-6.463492e-04,-9.152894e-17,-1.843703e-16,-1.069263e-14,2.429629e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.130091e-03,1.198665e+05,1.229937e+01,2.955658e-02,-1.741662e-05,-2.085292e-17,5.866953e-05,1.841486e-07,2.241080e-28,1.198789e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.145787e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.130091e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.198541e+02,6.633258e-04,1.151869e-16,1.413306e-16,-1.136919e-14,-2.129309e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.198776e+02,-6.458973e-04,-9.395053e-17,-1.712103e-16,-1.076034e-14,2.432973e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.140035e-03,1.200611e+05,1.228427e+01,2.948517e-02,-1.807664e-05,-3.413248e-17,5.866953e-05,1.841540e-07,1.855132e-28,1.200735e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.147712e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.140035e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.200488e+02,6.638684e-04,1.241722e-16,1.487474e-16,-1.150702e-14,-2.132760e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.200723e+02,-6.457848e-04,-8.979313e-17,-1.486143e-16,-1.078461e-14,2.436439e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.150164e-03,1.202594e+05,1.227467e+01,2.941302e-02,-1.886367e-05,-3.250766e-17,5.866953e-05,1.841589e-07,2.263768e-28,1.202718e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.149672e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.150164e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.202471e+02,6.644313e-04,1.284329e-16,1.814360e-16,-1.160430e-14,-2.136272e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.202705e+02,-6.455479e-04,-9.617262e-17,-1.274569e-16,-1.092248e-14,2.439945e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.160109e-03,1.204541e+05,1.227194e+01,2.935014e-02,-2.201376e-05,-3.066267e-17,5.866953e-05,1.841634e-07,2.298221e-28,1.204665e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.151598e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.160109e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.204419e+02,6.665427e-04,1.448664e-16,1.622514e-16,-1.179248e-14,-2.139690e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.204652e+02,-6.444973e-04,-1.142312e-16,-1.212544e-16,-1.117814e-14,2.443278e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.170054e-03,1.206488e+05,1.227415e+01,2.930787e-02,-2.456082e-05,-1.518050e-17,5.866953e-05,1.841677e-07,2.068805e-28,1.206612e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.153525e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.170053e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.206367e+02,6.688246e-04,1.321112e-16,1.513666e-16,-1.172366e-14,-2.143107e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.206600e+02,-6.442585e-04,-1.170967e-16,-9.895529e-17,-1.129485e-14,2.446789e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.180183e-03,1.208472e+05,1.226685e+01,2.926783e-02,-2.415636e-05,-1.163257e-17,5.866953e-05,1.841718e-07,2.012502e-28,1.208596e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.155488e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.180183e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.208351e+02,6.697084e-04,1.408965e-16,2.055638e-16,-1.183450e-14,-2.146610e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.208584e+02,-6.455583e-04,-1.293149e-16,-1.049597e-16,-1.147501e-14,2.450691e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.190128e-03,1.210420e+05,1.224178e+01,2.921458e-02,-2.428531e-05,-2.357921e-17,5.866953e-05,1.841757e-07,1.748899e-28,1.210544e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.157416e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.190128e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.210299e+02,6.709080e-04,1.447000e-16,1.634193e-16,-1.190197e-14,-2.150049e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.210531e+02,-6.466169e-04,-1.209175e-16,-1.583221e-16,-1.144927e-14,2.454506e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.200074e-03,1.212368e+05,1.220671e+01,2.915446e-02,-2.596211e-05,-2.841999e-17,5.866953e-05,1.841798e-07,2.290564e-28,1.212492e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.159344e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.200074e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.212248e+02,6.721723e-04,1.466585e-16,1.568715e-16,-1.196229e-14,-2.153484e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.212479e+02,-6.461889e-04,-1.177477e-16,-1.845060e-16,-1.142945e-14,2.458069e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.210020e-03,1.214317e+05,1.216747e+01,2.909480e-02,-2.744266e-05,-5.653099e-17,5.866953e-05,1.841844e-07,1.957541e-28,1.214440e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.161272e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.210020e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.214196e+02,6.740762e-04,1.567306e-16,1.815837e-16,-1.207816e-14,-2.156904e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.214427e+02,-6.466222e-04,-1.003325e-16,-1.964860e-16,-1.127945e-14,2.461785e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.220150e-03,1.216302e+05,1.212538e+01,2.903560e-02,-2.816113e-05,-5.224762e-17,5.866953e-05,1.841895e-07,2.193309e-28,1.216424e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.163235e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.220150e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.216182e+02,6.763733e-04,1.476233e-16,1.612240e-16,-1.200263e-14,-2.160378e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.216412e+02,-6.482059e-04,-9.588490e-17,-1.904827e-16,-1.125781e-14,2.465858e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.230096e-03,1.218251e+05,1.208490e+01,2.898044e-02,-2.834006e-05,-4.971856e-17,5.866953e-05,1.841947e-07,2.107663e-28,1.218373e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.165163e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.230096e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.218131e+02,6.784626e-04,1.437032e-16,1.263072e-16,-1.197050e-14,-2.163791e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.218361e+02,-6.501219e-04,-9.377483e-17,-1.807963e-16,-1.126877e-14,2.469973e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.240043e-03,1.220201e+05,1.204761e+01,2.892593e-02,-2.879629e-05,-4.007669e-17,5.866953e-05,1.842002e-07,1.587676e-28,1.220322e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.167091e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.240043e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.220081e+02,6.809632e-04,1.348320e-16,1.263888e-16,-1.191063e-14,-2.167199e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.220310e+02,-6.521687e-04,-9.469635e-17,-1.331564e-16,-1.131146e-14,2.474142e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.250174e-03,1.222187e+05,1.201743e+01,2.887323e-02,-2.925139e-05,-5.010787e-17,5.866953e-05,1.842060e-07,1.910880e-28,1.222308e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.169055e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.250174e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.222067e+02,6.833312e-04,1.380362e-16,1.006475e-16,-1.196163e-14,-2.170675e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.222296e+02,-6.540765e-04,-8.790726e-17,-1.450541e-16,-1.129345e-14,2.478388e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.260121e-03,1.224137e+05,1.199871e+01,2.882817e-02,-2.849237e-05,-6.447179e-17,5.866953e-05,1.842118e-07,1.607017e-28,1.224258e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.170983e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.260121e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.224018e+02,6.847348e-04,1.537343e-16,1.345701e-16,-1.212416e-14,-2.174108e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.224246e+02,-6.562540e-04,-8.927442e-17,-1.532214e-16,-1.136366e-14,2.482611e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.270069e-03,1.226088e+05,1.198742e+01,2.878814e-02,-2.717989e-05,-5.129854e-17,5.866953e-05,1.842175e-07,2.060624e-28,1.226209e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.172912e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.270069e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.225968e+02,6.859659e-04,1.417503e-16,1.607203e-16,-1.204675e-14,-2.177550e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.226197e+02,-6.588018e-04,-9.035639e-17,-1.596404e-16,-1.144307e-14,2.486922e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.280017e-03,1.228039e+05,1.198055e+01,2.875137e-02,-2.582411e-05,-4.412576e-17,5.866953e-05,1.842228e-07,2.126465e-28,1.228160e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.174841e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.280017e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.227920e+02,6.868643e-04,1.506396e-16,1.303388e-16,-1.213915e-14,-2.180999e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.228147e+02,-6.610480e-04,-1.066656e-16,-2.062464e-16,-1.166334e-14,2.491196e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.290149e-03,1.230026e+05,1.197861e+01,2.872065e-02,-2.480891e-05,-4.864918e-17,5.866953e-05,1.842278e-07,2.035169e-28,1.230147e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.176806e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.290149e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.229907e+02,6.880776e-04,1.511894e-16,1.120052e-16,-1.215590e-14,-2.184504e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.230135e+02,-6.632783e-04,-1.027392e-16,-2.098220e-16,-1.170979e-14,2.495578e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.300097e-03,1.231978e+05,1.198094e+01,2.869736e-02,-2.347638e-05,-5.477129e-17,5.866953e-05,1.842323e-07,2.421028e-28,1.232099e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.178737e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.300097e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.231859e+02,6.900270e-04,1.566378e-16,1.139594e-16,-1.222037e-14,-2.187928e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.232086e+02,-6.665657e-04,-1.014923e-16,-2.008110e-16,-1.177663e-14,2.500120e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.310046e-03,1.233929e+05,1.198337e+01,2.867755e-02,-2.197715e-05,-5.230812e-17,5.866953e-05,1.842364e-07,2.184950e-28,1.234051e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.180668e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.310046e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.233811e+02,6.924942e-04,1.564379e-16,9.562177e-17,-1.221368e-14,-2.191338e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.234038e+02,-6.705270e-04,-1.044535e-16,-2.136707e-16,-1.188443e-14,2.504824e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.320180e-03,1.235918e+05,1.198485e+01,2.866261e-02,-2.076589e-05,-3.408441e-17,5.866953e-05,1.842403e-07,2.073580e-28,1.236039e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.182635e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.320179e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.235800e+02,6.953591e-04,1.410865e-16,8.080418e-17,-1.205812e-14,-2.194804e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.236027e+02,-6.746047e-04,-1.073395e-16,-1.864841e-16,-1.200496e-14,2.509632e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.330128e-03,1.237870e+05,1.198191e+01,2.865252e-02,-2.000632e-05,-1.302209e-17,5.866953e-05,1.842440e-07,1.854217e-28,1.237991e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.184567e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.330129e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.237752e+02,6.980188e-04,1.389252e-16,9.268720e-17,-1.201866e-14,-2.198212e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.237979e+02,-6.780180e-04,-1.259545e-16,-1.732251e-16,-1.226454e-14,2.514216e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.340078e-03,1.239823e+05,1.197264e+01,2.864753e-02,-1.935293e-05,-7.270487e-18,5.866953e-05,1.842477e-07,2.008440e-28,1.239944e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.186499e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.340078e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.239705e+02,6.999648e-04,1.298016e-16,1.143756e-16,-1.192769e-14,-2.201638e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.239932e+02,-6.806184e-04,-1.224208e-16,-1.942716e-16,-1.232013e-14,2.518592e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.350027e-03,1.241776e+05,1.195894e+01,2.864919e-02,-1.840716e-05,-5.836225e-18,5.866953e-05,1.842513e-07,1.806340e-28,1.241897e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.188432e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.350027e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.241658e+02,7.011644e-04,1.332645e-16,1.448157e-16,-1.194972e-14,-2.205083e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.241885e+02,-6.827659e-04,-1.273738e-16,-1.597545e-16,-1.242740e-14,2.522841e-01,0.000000e+00,0.000000e+00,0.000000e+00
7.360161e-03,1.243766e+05,1.194351e+01,2.865839e-02,-1.696080e-05,-4.985355e-18,5.866953e-05,1.842552e-07,1.977811e-28,1.243887e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.190400e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.360161e+00,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,1.243648e+02,7.019517e-04,1.298892e-16,1.678377e-16,-1.190813e-14,-2.208605e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.243874e+02,-6.850083e-04,-1.247894e-16,-1.608225e-16,-1.247661e-14,2.527170e-01,0.000000e+00,0.000000e+00,0.000000e+00
